Comments,Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth (MCD) (CCSF),Depth comp [mcd] (two-site composite (Depth CCS...),Ca_Area,Ca_Area_corrected,Fe_Area,Fe_Area_corrected,Al_Area,Al_Area_corrected,Al_ DArea,Si_Area,Si_Area_corrected,Si_ DArea,P_Area,P_ DArea,S_Area,S_ DArea,Cl_Area,Cl_Area_corrected,Cl_ DArea,Ar_Area,Ar_ DArea,K_Area,K_Area_corrected,K_ DArea,Ca_ DArea,Ti_Area,Ti_Area_corrected,Ti_ DArea,Cr_Area,Cr_ DArea,Mn_Area,Mn_Area_corrected,Mn_ DArea,Fe_ DArea,Rh_Area,Rh_Area_corrected,Rh_ DArea,Ba_Area,Ba_ DArea
,342,U1410,C,20,X,4,,1280,181.38,207.65,226.47,2661824,2661824,293761,293761,23870,23870,273,248922,248922,574,-3317,261,826,267,100482,,1380,-10286,1842,85545,,641,1647,24271,24271,483,2539,337,13858,,363,687,121343,,2164,-305,334
,342,U1410,C,20,X,4,,1300,181.4,207.67,226.50,2573693,2573693,299788,299788,23723,23723,272,248794,248794,573,-3156,258,1372,265,101823,,1377,-13796,1829,85883,,640,1621,24440,24440,484,2340,336,14046,,362,692,120703,,2156,225,335
,342,U1410,C,20,X,4,,1320,181.42,207.69,226.52,2525709,2525709,303330,303330,23444,23444,271,246454,246454,570,-4008,256,754,267,106676,,1397,-14946,1842,83577,,639,1608,23990,23990,484,2021,336,12923,,361,695,125262,,2183,150,335
,342,U1410,C,20,X,4,,1340,181.44,207.71,226.54,2487049,2487049,303330,303330,23267,23267,270,247172,247172,570,-2916,253,1948,263,103532,,1370,-10307,1814,86208,,634,1595,23643,23643,478,2058,333,11605,,355,691,118546,,2143,504,330
,342,U1410,C,20,X,4,,1360,181.46,207.73,226.57,2232588,2232588,315910,315910,23571,23571,266,247905,247905,568,-3314,247,1264,258,99452,,1340,-15653,1762,88401,,623,1516,25041,25041,479,2871,332,10934,,350,696,119288,,2092,546,330
,342,U1410,C,20,X,4,,1380,181.48,207.75,226.59,2104377,2104377,324335,324335,26410,26410,274,271479,271479,589,-2797,243,1018,253,92472,,1318,-16142,1743,94052,,624,1476,27581,27581,482,3535,334,10637,,347,700,118493,,2068,167,330
,342,U1410,C,20,X,4,,1400,181.5,207.77,226.61,2014120,2014120,301375,301375,21315,21315,254,230032,230032,546,-2808,235,1833,248,91935,,1286,-13360,1692,86772,,603,1442,25923,25923,466,2979,321,9703,,338,676,103486,,2008,406,319
,342,U1410,C,20,X,4,,1420,181.52,207.79,226.64,1753679,1753679,300855,300855,25512,25512,8,256591,256591,18,-2431,7,2299,7,86016,,16,-13943,12,91893,,16,42,26615,26615,10,2826,10,8394,,10,20,102830,,17,323,7
,342,U1410,C,20,X,4,,1440,181.54,207.81,226.66,1657881,1657881,295712,295712,23891,23891,8,245367,245367,17,-1920,7,1791,7,79789,,15,-11050,11,87683,,16,41,25811,25811,10,2378,9,8531,,10,20,97647,,17,665,7
,342,U1410,C,20,X,4,,1460,181.56,207.83,226.68,1625410,1625410,279692,279692,18627,18627,236,200341,200341,508,-2355,217,2373,233,81790,,1198,-10641,1574,79768,,564,1301,24063,24063,445,3050,305,8475,,320,646,92274,,1867,1234,304
,342,U1410,C,20,X,4,,1480,181.58,207.85,226.71,1722181,1722181,313007,313007,26344,26344,8,268515,268515,18,-2082,7,1686,7,84552,,16,-13662,12,93777,,16,42,26435,26435,10,3246,10,9597,,10,21,103443,,17,622,7
,342,U1410,C,20,X,4,,1500,181.6,207.87,226.73,968418,968418,201713,201713,11890,11890,6,129101,129101,13,-1095,6,1771,6,62928,,14,-2937,11,45405,,13,32,15910,15910,9,1593,9,5707,,9,17,82433,,15,1377,6
,342,U1410,C,20,X,5,,20,181.62,207.89,226.75,1726650,1726650,334562,334562,21867,21867,8,235313,235313,17,-1936,7,3478,8,101567,,16,-11601,12,92492,,16,42,27555,27555,10,3136,10,9589,,11,21,97998,,18,617,7
,342,U1410,C,20,X,5,,40,181.64,207.91,226.78,1653534,1653534,309851,309851,19875,19875,8,215764,215764,16,-2639,7,3339,8,106159,,17,-9095,12,81767,,16,41,24837,24837,10,2672,10,10075,,10,20,102780,,18,470,7
,342,U1410,C,20,X,5,,60,181.66,207.93,226.80,2033428,2033428,372208,372208,24370,24370,268,264783,264783,582,-2731,242,1349,258,112559,,1371,-15607,1771,100614,,636,1456,29116,29116,494,3379,341,11812,,358,744,127458,,2130,1123,338
,342,U1410,C,20,X,5,,80,181.68,207.95,226.82,1896885,1896885,444202,444202,25593,25593,8,285932,285932,19,-2469,7,1585,8,100776,,17,-13787,13,103996,,17,44,29278,29278,10,3118,10,8476,,11,24,124707,,19,190,7
,342,U1410,C,20,X,5,,100,181.7,207.97,226.85,2010385,2010385,380029,380029,25565,25565,8,278948,278948,18,-2472,7,990,8,99293,,17,-11630,12,107880,,17,45,29537,29537,10,3282,10,8219,,11,22,118830,,19,631,7
,342,U1410,C,20,X,5,,120,181.72,207.99,226.87,1710338,1710338,528198,528198,22397,22397,8,277437,277437,18,-2311,7,1937,8,103261,,17,-13009,12,100711,,17,42,26422,26422,10,2762,10,8856,,11,25,112562,,18,97,7
,342,U1410,C,20,X,5,,140,181.74,208.01,226.89,1867370,1867370,442700,442700,24125,24125,8,277079,277079,18,-2504,7,1175,8,101858,,17,-13510,12,101256,,17,44,26666,26666,10,2385,10,20012,,12,24,119302,,19,363,7
,342,U1410,C,20,X,5,,160,181.76,208.03,226.91,2097948,2097948,369193,369193,24731,24731,268,266909,266909,583,-2700,241,1778,253,102599,,1319,-9447,1729,102394,,630,1475,27636,27636,486,2039,337,20391,,370,738,115599,,2055,632,334
,342,U1410,C,20,X,5,,180,181.78,208.05,226.94,1969048,1969048,337809,337809,23611,23611,265,256632,256632,572,-2314,236,1807,250,100530,,1314,-14168,1711,99438,,621,1432,26730,26730,481,2515,333,15330,,356,712,120244,,2048,-90,330
,342,U1410,C,20,X,5,,200,181.8,208.07,226.96,2155481,2155481,354454,354454,27774,27774,281,292828,292828,610,-2686,246,793,256,92845,,1332,-14961,1772,109003,,646,1496,29293,29293,494,2593,343,15401,,365,731,127374,,2095,644,338
,342,U1410,C,20,X,5,,220,181.82,208.09,226.98,2008622,2008622,385220,385220,26129,26129,8,279780,279780,18,-2456,7,1888,8,103720,,17,-14622,13,111396,,17,45,30696,30696,11,3168,10,11326,,11,23,124567,,19,597,7
,342,U1410,C,20,X,5,,240,181.84,208.11,227.00,2041740,2041740,374253,374253,27150,27150,275,283728,283728,599,-2702,242,2243,256,102604,,1337,-16317,1746,108336,,640,1459,29919,29919,495,2956,344,10815,,358,743,121474,,2084,631,338
,342,U1410,C,20,X,5,,260,181.86,208.13,227.02,2142031,2142031,378852,378852,28897,28897,283,302686,302686,618,-2788,246,1145,258,95224,,1337,-13459,1772,113081,,650,1493,29719,29719,500,3235,348,10980,,359,748,128052,,2097,946,341
,342,U1410,C,20,X,5,,280,181.88,208.15,227.04,2083105,2083105,384914,384914,26014,26014,273,279010,279010,595,-2195,244,2047,258,102409,,1337,-13497,1755,108349,,641,1472,29350,29350,495,2698,343,10075,,356,749,121328,,2085,1252,338
,342,U1410,C,20,X,5,,300,181.9,208.17,227.07,2060383,2060383,339177,339177,23093,23093,264,248700,248700,567,-3110,242,2535,260,112697,,1359,-11296,1752,98091,,626,1462,27855,27855,486,3462,335,8181,,347,717,118672,,2109,620,333
,342,U1410,C,20,X,5,,320,181.92,208.19,227.09,2247824,2247824,326824,326824,27755,27755,280,286515,286515,604,-3164,248,643,258,90836,,1325,-14798,1764,102543,,639,1524,27426,27426,487,2540,339,7792,,348,707,128040,,2081,457,333
,342,U1410,C,20,X,5,,340,181.94,208.21,227.11,2190765,2190765,320120,320120,26271,26271,276,272414,272414,592,-2951,247,1487,260,102047,,1352,-13086,1775,100735,,637,1505,27625,27625,484,2756,336,8524,,348,701,120449,,2112,961,332
,342,U1410,C,20,X,5,,360,181.96,208.23,227.13,1954214,1954214,296422,296422,22291,22291,258,236576,236576,553,-3011,233,2102,247,95314,,1282,-13764,1672,89183,,601,1422,24826,24826,464,3573,321,8592,,334,672,103334,,1995,405,317
,342,U1410,C,20,X,5,,380,181.98,208.25,227.15,2176775,2176775,317201,317201,23981,23981,267,256961,256961,575,-3206,243,1307,254,94335,,1304,-10342,1741,93069,,624,1499,25631,25631,480,2616,333,8922,,346,697,106115,,2039,624,330
,342,U1410,C,20,X,5,,400,182,208.27,227.17,2242111,2242111,339430,339430,21259,21259,261,234041,234041,554,-3161,248,2976,266,122005,,1389,-10765,1788,97078,,637,1523,26954,26954,490,2650,336,8813,,354,721,115157,,2145,213,336
,342,U1410,C,20,X,5,,420,182.02,208.29,227.20,2328602,2328602,289659,289659,20467,20467,257,221799,221799,542,-3643,248,2289,265,115890,,1364,-10444,1761,88033,,624,1546,24812,24812,477,2086,329,11476,,353,680,108004,,2105,524,328
,342,U1410,C,20,X,5,,440,182.04,208.31,227.22,2318598,2318598,319388,319388,25364,25364,273,266260,266260,586,-3188,250,1900,264,108520,,1367,-12269,1794,96206,,640,1546,27245,27245,491,2545,340,12443,,361,706,119042,,2128,-95,337
,342,U1410,C,20,X,5,,460,182.06,208.33,227.24,2531438,2531438,294050,294050,23046,23046,270,241901,241901,566,-3556,256,1356,268,109475,,1393,-12509,1823,90669,,642,1610,24952,24952,487,2119,335,12520,,361,688,123659,,2168,723,336
,342,U1410,C,20,X,5,,480,182.08,208.35,227.26,2406516,2406516,279903,279903,20953,20953,260,225655,225655,548,-3814,253,2254,268,119072,,1393,-12719,1798,89359,,634,1571,26152,26152,483,1591,332,13251,,360,676,116739,,2155,-104,332
,342,U1410,C,20,X,5,,500,182.1,208.37,227.28,2394989,2394989,324748,324748,23409,23409,269,253337,253337,574,-2678,250,2820,266,109699,,1375,-11871,1801,91546,,636,1568,24724,24724,487,2368,337,12896,,360,710,122263,,2141,787,336
,342,U1410,C,20,X,5,,520,182.12,208.39,227.30,2524938,2524938,313636,313636,25000,25000,277,266140,266140,589,-3448,258,1231,267,103740,,1380,-11509,1833,97175,,651,1609,25545,25545,491,1739,341,13508,,366,706,123704,,2160,371,339
,342,U1410,C,20,X,5,,540,182.14,208.41,227.33,2506127,2506127,315517,315517,23902,23902,271,252404,252404,575,-3635,255,1176,267,105916,,1378,-14747,1816,91885,,642,1602,25423,25423,485,2523,337,14236,,363,704,121806,,2150,304,334
,342,U1410,C,20,X,5,,560,182.16,208.43,227.35,2408297,2408297,299473,299473,22727,22727,267,244338,244338,566,-3296,253,1626,265,113226,,1382,-11476,1801,93190,,638,1572,26049,26049,485,2064,335,15225,,364,693,118372,,2145,972,334
,342,U1410,C,20,X,5,,580,182.18,208.45,227.37,2359668,2359668,302858,302858,24480,24480,271,255717,255717,577,-3380,251,1790,266,109144,,1387,-16246,1810,93488,,641,1559,26327,26327,490,2206,339,14496,,364,696,126894,,2158,527,338
,342,U1410,C,20,X,5,,600,182.2,208.47,227.39,2419306,2419306,312394,312394,24334,24334,272,256625,256625,579,-3416,254,926,265,107414,,1370,-13233,1800,95182,,642,1577,26765,26765,489,2880,338,16088,,366,702,121354,,2133,130,336
,342,U1410,C,20,X,5,,620,182.22,208.49,227.41,1919533,1919533,265606,265606,19429,19429,248,207189,207189,522,-2784,232,3272,250,115552,,1320,-7881,1680,78435,,588,1410,22807,22807,459,1666,318,13605,,344,651,100122,,2031,33,317
,342,U1410,C,20,X,5,,640,182.24,208.51,227.43,2163985,2163985,295367,295367,23300,23300,265,244590,244590,563,-2820,243,2782,256,97170,,1304,-9786,1717,89690,,613,1493,25690,25690,474,2968,329,14794,,353,677,107022,,2032,-62,326
,342,U1410,C,20,X,5,,660,182.26,208.53,227.46,1821005,1821005,257468,257468,16382,16382,235,184016,184016,495,-2856,229,3829,249,107274,,1294,-9564,1641,74126,,573,1373,22045,22045,449,3149,310,13506,,336,639,99666,,1992,501,309
,342,U1410,C,20,X,5,,680,182.28,208.55,227.48,1257003,1257003,184563,184563,9824,9824,6,116355,116355,12,-1724,6,2721,7,65816,,14,-647,11,47082,,13,36,13578,13578,8,2182,8,8616,,9,16,79205,,15,1722,6
,342,U1410,C,20,X,5,,740,182.34,208.61,227.54,1778278,1778278,288393,288393,18578,18578,242,209625,209625,522,-2358,225,3242,244,90052,,1249,-10356,1635,79839,,581,1360,22989,22989,453,2749,313,11014,,332,660,100689,,1940,456,310
,342,U1410,C,20,X,5,,800,182.4,208.67,227.61,1331070,1331070,220698,220698,13635,13635,6,154181,154181,14,-2081,6,2717,7,64092,,14,-4291,11,57621,,14,37,17021,17021,9,2020,9,9258,,9,17,85512,,16,982,6
,342,U1410,C,20,X,5,,820,182.42,208.69,227.63,1768312,1768312,282247,282247,19341,19341,245,216863,216863,529,-2854,225,3691,243,85474,,1225,-12315,1594,79286,,572,1355,22446,22446,448,3458,312,12512,,332,653,97524,,1904,913,308
,342,U1410,C,20,X,5,,840,182.44,208.71,227.65,2018149,2018149,311104,311104,22914,22914,260,247185,247185,564,-3067,239,3578,256,94290,,1284,-14354,1679,88758,,604,1445,26284,26284,473,3269,328,14326,,350,688,105191,,1998,330,324
,342,U1410,C,20,X,5,,860,182.46,208.73,227.67,1992848,1992848,314947,314947,24233,24233,265,255054,255054,571,-2507,237,4045,255,87998,,1272,-10498,1679,91981,,605,1436,25987,25987,470,3783,326,15359,,349,688,104160,,1988,614,322
,342,U1410,C,20,X,5,,880,182.48,208.75,227.70,1833643,1833643,352034,352034,18370,18370,244,216668,216668,532,-617,243,4904,259,98745,,1272,-9676,1646,86077,,591,1381,24551,24551,466,2826,322,12325,,345,716,96915,,1964,42,320
,342,U1410,C,20,X,5,,900,182.5,208.77,227.72,1591895,1591895,563928,563928,17701,17701,7,232258,232258,17,-613,7,7306,8,105992,,17,-12502,12,84231,,16,41,22719,22719,10,3520,10,9475,,11,26,104505,,18,259,7
,342,U1410,C,20,X,5,,920,182.52,208.79,227.74,1764599,1764599,642015,642015,20721,20721,8,281244,281244,18,-2598,8,12996,9,107289,,18,-14992,13,97042,,17,43,26418,26418,11,3002,11,10074,,12,28,127280,,19,390,7
,342,U1410,C,20,X,5,,940,182.54,208.81,227.76,1912485,1912485,527435,527435,21866,21866,8,277168,277168,18,-2434,7,4715,8,117759,,18,-11681,13,104148,,17,44,28212,28212,11,3572,10,10697,,11,26,119615,,19,1036,7
,342,U1410,C,20,X,5,,960,182.56,208.83,227.78,1981650,1981650,472490,472490,23306,23306,8,277671,277671,18,-2771,7,3822,8,112499,,18,-14624,13,100733,,17,45,29252,29252,11,2857,10,11433,,12,25,133806,,19,344,7
,342,U1410,C,20,X,5,,980,182.58,208.85,227.80,2082567,2082567,356022,356022,20022,20022,255,234256,234256,552,-2731,243,4066,264,117256,,1372,-11867,1763,97548,,631,1471,28584,28584,490,2624,336,10694,,355,733,118569,,2122,314,335
,342,U1410,C,20,X,5,,1000,182.6,208.87,227.83,1440401,1440401,319976,319976,14722,14722,7,175888,175888,15,-2288,6,3976,7,93513,,16,-8698,11,68059,,15,39,19714,19714,9,3429,9,7753,,10,20,92407,,17,543,6
,342,U1410,C,20,X,5,,1020,182.62,208.89,227.85,1945981,1945981,310799,310799,23270,23270,260,244519,244519,560,-2788,234,2224,250,93707,,1292,-11554,1695,92427,,609,1421,27493,27493,471,3096,323,8688,,335,687,115003,,2019,534,322
,342,U1410,C,20,X,5,,1040,182.64,208.91,227.87,1758401,1758401,305918,305918,20658,20658,249,225119,225119,537,-2338,225,2206,242,98636,,1265,-10221,1633,87578,,588,1354,25723,25723,464,2391,319,8428,,332,678,101182,,1959,644,318
,342,U1410,C,20,X,5,,1100,182.7,208.97,227.93,1115264,1115264,201594,201594,12154,12154,6,137710,137710,13,-1981,6,2552,7,63900,,14,-964,11,50228,,13,34,15243,15243,9,2797,8,6430,,9,17,75979,,15,1518,6
,342,U1410,C,20,X,5,,1120,182.72,208.99,227.96,2094734,2094734,349790,349790,23216,23216,264,251908,251908,570,-2533,244,1938,259,105226,,1355,-13339,1767,97203,,631,1474,28229,28229,488,2704,335,12201,,356,726,123333,,2111,596,334
,342,U1410,C,20,X,5,,1140,182.74,209.01,227.98,1816548,1816548,318375,318375,24629,24629,8,256725,256725,18,-2182,7,2307,8,91168,,16,-11220,12,92550,,16,43,26517,26517,10,2844,10,11263,,11,21,106494,,18,453,7
,342,U1410,C,20,X,5,,1160,182.76,209.03,228.00,1661576,1661576,292205,292205,18500,18500,7,203882,203882,16,-2118,7,3582,7,88566,,16,-9443,11,80838,,15,41,23773,23773,10,3403,9,10035,,10,20,97097,,17,358,7
,342,U1410,C,20,X,5,,1180,182.78,209.05,228.02,1652343,1652343,321047,321047,21087,21087,8,230022,230022,17,-1800,7,3751,7,98711,,16,-9143,12,87747,,16,41,25677,25677,10,2516,10,11088,,11,21,96674,,17,572,7
,342,U1410,C,20,X,5,,1200,182.8,209.07,228.04,1804389,1804389,391979,391979,21834,21834,8,247808,247808,17,-2414,7,3172,8,109216,,17,-14647,12,97108,,17,43,29784,29784,10,2601,10,12220,,11,23,112824,,19,674,7
,342,U1410,C,20,X,5,,1220,182.82,209.09,228.07,1988583,1988583,375480,375480,24002,24002,8,263491,263491,18,-2711,7,3031,8,113472,,18,-12414,13,99208,,17,45,29566,29566,11,2515,10,12660,,11,22,115894,,19,275,7
,342,U1410,C,20,X,5,,1240,182.84,209.11,228.09,1952503,1952503,345067,345067,24261,24261,265,256764,256764,573,-3396,236,2543,255,98608,,1311,-12163,1719,95664,,617,1426,29314,29314,485,2518,335,10981,,351,716,108554,,2043,570,330
,342,U1410,C,20,X,5,,1260,182.86,209.13,228.11,1917433,1917433,345759,345759,26541,26541,8,273131,273131,18,-2306,7,2281,8,95182,,17,-12404,12,96429,,17,44,28864,28864,10,3142,10,11879,,11,22,113236,,18,195,7
,342,U1410,C,20,X,5,,1280,182.88,209.15,228.13,1961628,1961628,354036,354036,27008,27008,8,275622,275622,18,-2820,7,1756,8,92806,,17,-10887,12,99936,,17,45,29261,29261,10,3777,10,12517,,11,22,113827,,18,1233,7
,342,U1410,C,20,X,5,,1300,182.9,209.17,228.15,1805697,1805697,418923,418923,25947,25947,8,279594,279594,18,-2611,7,2422,8,95286,,17,-12483,12,96521,,17,43,28592,28592,10,3306,10,12475,,11,23,112853,,18,405,7
,342,U1410,C,20,X,5,,1320,182.92,209.19,228.17,1840823,1840823,338281,338281,25172,25172,8,265127,265127,18,-2090,7,2567,8,89179,,16,-12209,12,91378,,16,43,27451,27451,10,3011,10,13154,,11,21,110492,,18,92,7
,342,U1410,C,20,X,5,,1340,182.94,209.21,228.20,1862192,1862192,335537,335537,26226,26226,8,265873,265873,18,-1934,7,2022,8,85773,,16,-15232,12,91053,,16,44,27228,27228,10,3504,10,13225,,11,21,113781,,18,861,7
,342,U1410,C,20,X,5,,1360,182.96,209.23,228.22,1848385,1848385,340073,340073,25233,25233,8,260485,260485,18,-2131,7,2251,8,88012,,16,-13036,12,91206,,16,44,26597,26597,10,3069,10,11400,,11,21,110506,,18,1320,7
,342,U1410,C,20,X,5,,1380,182.98,209.25,228.24,1880796,1880796,292017,292017,25975,25975,266,256673,256673,571,-2562,232,1501,244,86302,,1260,-10951,1666,88219,,596,1397,27540,27540,467,2849,323,10609,,337,667,107681,,1974,154,318
,342,U1410,C,20,X,5,,1400,183,209.27,228.26,1897398,1897398,293602,293602,24551,24551,262,248125,248125,563,-2422,233,856,243,81029,,1251,-13118,1659,83445,,591,1402,25626,25626,462,2467,319,11057,,336,668,108967,,1964,180,317
,342,U1410,C,20,X,5,,1420,183.02,209.29,228.28,1812324,1812324,301508,301508,23488,23488,258,243817,243817,557,-2335,227,1890,241,87654,,1244,-11410,1631,88495,,589,1373,26606,26606,463,2570,320,11097,,336,672,102139,,1942,432,316
,342,U1410,C,20,X,5,,1440,183.04,209.31,228.30,1774133,1774133,313341,313341,24910,24910,8,254086,254086,18,-2351,7,1682,7,85203,,16,-12870,12,88896,,16,43,27149,27149,10,3116,10,12723,,11,21,108080,,17,411,7
,342,U1410,C,20,X,5,,1460,183.06,209.33,228.33,1737592,1737592,300915,300915,26005,26005,8,257908,257908,18,-2194,7,1476,7,87334,,16,-10313,12,88419,,16,42,27221,27221,10,2614,10,10295,,10,20,102818,,17,377,7
,342,U1410,C,20,X,5,,1480,183.08,209.35,228.35,1768921,1768921,304286,304286,25937,25937,8,263366,263366,18,-2774,7,1016,7,87566,,16,-13263,12,89270,,16,43,26736,26736,10,2379,10,11370,,11,20,108553,,18,684,7
,342,U1410,C,20,X,5,,1500,183.1,209.37,228.37,1909538,1909538,315959,315959,26636,26636,269,261360,261360,576,-2072,234,763,246,94523,,1299,-12488,1702,90521,,608,1409,27530,27530,477,2947,329,11345,,344,691,116857,,2031,379,326
,342,U1410,C,20,X,6,,20,183.12,209.39,228.39,2053341,2053341,387751,387751,28039,28039,9,293150,293150,19,-2793,8,3364,8,104625,,18,-14312,13,102339,,17,46,30981,30981,11,3004,10,10812,,11,23,126613,,19,673,7
,342,U1410,C,20,X,6,,40,183.14,209.41,228.41,1960496,1960496,361751,361751,28245,28245,9,289828,289828,19,-2385,7,2845,8,98283,,17,-14168,12,103632,,17,45,31307,31307,11,3290,10,11895,,11,22,116820,,18,639,7
,342,U1410,C,20,X,6,,60,183.16,209.43,228.43,2016129,2016129,357341,357341,22609,22609,263,251158,251158,569,-2625,243,4497,265,112357,,1344,-9991,1732,96396,,622,1448,30464,30464,493,2173,338,10630,,355,730,109469,,2077,899,336
,342,U1410,C,20,X,6,,80,183.18,209.45,228.46,1809080,1809080,484943,484943,27245,27245,9,302728,302728,19,-1997,7,4160,8,107615,,17,-14171,13,108464,,17,43,31508,31508,11,3348,10,9838,,11,25,119118,,19,1173,7
,342,U1410,C,20,X,6,,100,183.2,209.47,228.48,1787527,1787527,521140,521140,26408,26408,8,298987,298987,19,-1852,7,4667,8,110057,,18,-13329,13,106142,,17,43,29789,29789,11,3850,10,9850,,11,25,120863,,19,1055,7
,342,U1410,C,20,X,6,,120,183.22,209.49,228.50,1995493,1995493,337237,337237,24291,24291,265,258782,258782,575,-2681,240,4625,263,111154,,1333,-12242,1719,100706,,626,1442,30810,30810,496,2705,337,10863,,353,715,108601,,2058,894,338
,342,U1410,C,20,X,6,,140,183.24,209.51,228.53,2019724,2019724,349951,349951,30490,30490,9,303909,303909,19,-2653,8,3422,8,94198,,17,-16249,13,108811,,17,46,31939,31939,11,2665,10,9238,,11,22,121871,,19,932,7
,342,U1410,C,20,X,6,,160,183.26,209.53,228.55,1991353,1991353,342342,342342,26167,26167,8,272613,272613,18,-2323,7,3637,8,101779,,17,-13623,12,103030,,17,45,30577,30577,11,3057,10,9318,,11,22,118937,,19,506,7
,342,U1410,C,20,X,6,,180,183.28,209.55,228.57,1985766,1985766,361001,361001,27804,27804,9,287103,287103,19,-2199,7,3622,8,99391,,17,-11605,12,105762,,17,45,30512,30512,11,3325,10,8887,,11,22,116510,,18,1153,7
,342,U1410,C,20,X,6,,200,183.3,209.57,228.59,1975906,1975906,398985,398985,31023,31023,9,312897,312897,19,-2990,7,3981,8,96210,,17,-13232,13,113228,,17,45,33205,33205,11,3243,10,7955,,11,23,120322,,19,594,7
,342,U1410,C,20,X,6,,220,183.32,209.59,228.62,2032143,2032143,383567,383567,25296,25296,270,273243,273243,589,-2225,244,5254,267,111364,,1350,-14151,1743,108622,,639,1456,33145,33145,506,2608,346,8269,,357,754,118305,,2090,1173,344
,342,U1410,C,20,X,6,,240,183.34,209.61,228.64,1992391,1992391,421866,421866,30375,30375,9,317165,317165,19,-2498,8,3806,8,94180,,17,-15341,13,112370,,17,45,33235,33235,11,3241,10,7038,,11,23,130562,,19,915,7
